min,max,mean,year,adm3_pcode
,,,2022-12-16T00:00:00.000000000,ET071006
,,,2022-12-16T00:00:00.000000000,ET071007
,,,2022-12-16T00:00:00.000000000,ET071008
-0.25692692399024963,-0.25692692399024963,-0.25692692399024963,2022-12-16T00:00:00.000000000,ET071009
,,,2022-12-16T00:00:00.000000000,ET071010
,,,2022-12-16T00:00:00.000000000,ET071011
,,,2022-12-16T00:00:00.000000000,ET071012
,,,2022-12-16T00:00:00.000000000,ET071013
,,,2022-12-16T00:00:00.000000000,ET071014
,,,2022-12-16T00:00:00.000000000,ET071015
,,,2022-12-16T00:00:00.000000000,ET071016
,,,2022-12-16T00:00:00.000000000,ET071017
,,,2022-12-16T00:00:00.000000000,ET071018
,,,2022-12-16T00:00:00.000000000,ET071019
,,,2022-12-16T00:00:00.000000000,ET071021
,,,2022-12-16T00:00:00.000000000,ET071205
,,,2022-12-16T00:00:00.000000000,ET071301
,,,2022-12-16T00:00:00.000000000,ET071302
,,,2022-12-16T00:00:00.000000000,ET071303
0.18540774285793304,0.18540774285793304,0.18540774285793304,2022-12-16T00:00:00.000000000,ET071304
,,,2022-12-16T00:00:00.000000000,ET071401
,,,2022-12-16T00:00:00.000000000,ET071402
,,,2022-12-16T00:00:00.000000000,ET071403
,,,2022-12-16T00:00:00.000000000,ET071404
,,,2022-12-16T00:00:00.000000000,ET071501
,,,2022-12-16T00:00:00.000000000,ET071502
,,,2022-12-16T00:00:00.000000000,ET071503
,,,2022-12-16T00:00:00.000000000,ET071504
-0.004606280941516161,-0.004606280941516161,-0.004606280941516161,2022-12-16T00:00:00.000000000,ET071505
,,,2022-12-16T00:00:00.000000000,ET071506
,,,2022-12-16T00:00:00.000000000,ET071507
,,,2022-12-16T00:00:00.000000000,ET071508
,,,2022-12-16T00:00:00.000000000,ET071509
,,,2022-12-16T00:00:00.000000000,ET071601
,,,2022-12-16T00:00:00.000000000,ET072001
,,,2022-12-16T00:00:00.000000000,ET072002
,,,2022-12-16T00:00:00.000000000,ET072003
,,,2022-12-16T00:00:00.000000000,ET072004
-0.4231494665145874,-0.4231494665145874,-0.4231494665145874,2022-12-16T00:00:00.000000000,ET072005
,,,2022-12-16T00:00:00.000000000,ET072006
,,,2022-12-16T00:00:00.000000000,ET072007
,,,2022-12-16T00:00:00.000000000,ET072008
,,,2022-12-16T00:00:00.000000000,ET072009
,,,2022-12-16T00:00:00.000000000,ET072010
,,,2022-12-16T00:00:00.000000000,ET072011
,,,2022-12-16T00:00:00.000000000,ET072012
,,,2022-12-16T00:00:00.000000000,ET072013
0.19051094353199005,0.19051094353199005,0.19051094353199005,2022-12-16T00:00:00.000000000,ET072102
,,,2022-12-16T00:00:00.000000000,ET072203
0.04319089651107788,0.04319089651107788,0.04319089651107788,2022-12-16T00:00:00.000000000,ET072304
,,,2022-12-16T00:00:00.000000000,ET072401
,,,2022-12-16T00:00:00.000000000,ET110101
,,,2022-12-16T00:00:00.000000000,ET110102
,,,2022-12-16T00:00:00.000000000,ET110103
,,,2022-12-16T00:00:00.000000000,ET110104
,,,2022-12-16T00:00:00.000000000,ET110105
0.35864272713661194,0.35864272713661194,0.35864272713661194,2022-12-16T00:00:00.000000000,ET110201
,,,2022-12-16T00:00:00.000000000,ET110202
,,,2022-12-16T00:00:00.000000000,ET110203
,,,2022-12-16T00:00:00.000000000,ET110204
-0.08488167077302933,-0.08488167077302933,-0.08488167077302933,2022-12-16T00:00:00.000000000,ET110205
,,,2022-12-16T00:00:00.000000000,ET110206
,,,2022-12-16T00:00:00.000000000,ET110207
,,,2022-12-16T00:00:00.000000000,ET110208
,,,2022-12-16T00:00:00.000000000,ET110209
0.21207784116268158,0.21207784116268158,0.21207784116268158,2022-12-16T00:00:00.000000000,ET110210
0.04337330535054207,0.04337330535054207,0.04337330535054207,2022-12-16T00:00:00.000000000,ET110211
0.3927142322063446,0.3927142322063446,0.3927142322063446,2022-12-16T00:00:00.000000000,ET110212
,,,2022-12-16T00:00:00.000000000,ET110213
,,,2022-12-16T00:00:00.000000000,ET110214
,,,2022-12-16T00:00:00.000000000,ET110301
0.26206862926483154,0.26206862926483154,0.26206862926483154,2022-12-16T00:00:00.000000000,ET110302
,,,2022-12-16T00:00:00.000000000,ET110303
,,,2022-12-16T00:00:00.000000000,ET110304
,,,2022-12-16T00:00:00.000000000,ET110305
,,,2022-12-16T00:00:00.000000000,ET110306
,,,2022-12-16T00:00:00.000000000,ET110307
,,,2022-12-16T00:00:00.000000000,ET110308
,,,2022-12-16T00:00:00.000000000,ET110401
,,,2022-12-16T00:00:00.000000000,ET110402
,,,2022-12-16T00:00:00.000000000,ET110403
-0.2057187706232071,-0.2057187706232071,-0.2057187706232071,2022-12-16T00:00:00.000000000,ET110404
-0.1393055021762848,-0.1393055021762848,-0.1393055021762848,2022-12-16T00:00:00.000000000,ET110405
,,,2022-12-16T00:00:00.000000000,ET110406
,,,2022-12-16T00:00:00.000000000,ET110407
,,,2022-12-16T00:00:00.000000000,ET110408
,,,2022-12-16T00:00:00.000000000,ET110409
,,,2022-12-16T00:00:00.000000000,ET110410
,,,2022-12-16T00:00:00.000000000,ET110411
,,,2022-12-16T00:00:00.000000000,ET110412
0.10771512985229492,0.10771512985229492,0.10771512985229492,2022-12-16T00:00:00.000000000,ET110501
,,,2022-12-16T00:00:00.000000000,ET110502
,,,2022-12-16T00:00:00.000000000,ET110503
,,,2022-12-16T00:00:00.000000000,ET110504
0.6444631814956665,0.6444631814956665,0.6444631814956665,2022-12-16T00:00:00.000000000,ET110505
0.7588762640953064,0.7588762640953064,0.7588762640953064,2022-12-16T00:00:00.000000000,ET110506
0.5745719075202942,0.5982210636138916,0.5863964557647705,2022-12-16T00:00:00.000000000,ET110507
,,,2022-12-16T00:00:00.000000000,ET110601
,,,2022-12-16T00:00:00.000000000,ET120101
,,,2022-12-16T00:00:00.000000000,ET120102
,,,2022-12-16T00:00:00.000000000,ET120103
0.5002059936523438,0.5002059936523438,0.5002059936523438,2022-12-16T00:00:00.000000000,ET120104
0.5223082900047302,0.5223082900047302,0.5223082900047302,2022-12-16T00:00:00.000000000,ET120105
,,,2022-12-16T00:00:00.000000000,ET120200
0.4047306776046753,0.4047306776046753,0.4047306776046753,2022-12-16T00:00:00.000000000,ET120201
0.3968053162097931,0.3968053162097931,0.3968053162097931,2022-12-16T00:00:00.000000000,ET120202
0.381059467792511,0.381059467792511,0.381059467792511,2022-12-16T00:00:00.000000000,ET120203
0.44032734632492065,0.44032734632492065,0.44032734632492065,2022-12-16T00:00:00.000000000,ET120204
0.352414071559906,0.361930787563324,0.35681724548339844,2022-12-16T00:00:00.000000000,ET120205
,,,2022-12-16T00:00:00.000000000,ET120206
,,,2022-12-16T00:00:00.000000000,ET120301
0.2911532521247864,0.2911532521247864,0.2911532521247864,2022-12-16T00:00:00.000000000,ET120308
0.4511575698852539,0.4511575698852539,0.4511575698852539,2022-12-16T00:00:00.000000000,ET120407
,,,2022-12-16T00:00:00.000000000,ET130101
,,,2022-12-16T00:00:00.000000000,ET130102
,,,2022-12-16T00:00:00.000000000,ET130103
,,,2022-12-16T00:00:00.000000000,ET130104
,,,2022-12-16T00:00:00.000000000,ET130105
,,,2022-12-16T00:00:00.000000000,ET130106
,,,2022-12-16T00:00:00.000000000,ET130107
,,,2022-12-16T00:00:00.000000000,ET130108
,,,2022-12-16T00:00:00.000000000,ET130109
,,,2022-12-16T00:00:00.000000000,ET140101
,,,2022-12-16T00:00:00.000000000,ET140102
,,,2022-12-16T00:00:00.000000000,ET140103
,,,2022-12-16T00:00:00.000000000,ET140104
,,,2022-12-16T00:00:00.000000000,ET140105
,,,2022-12-16T00:00:00.000000000,ET140106
,,,2022-12-16T00:00:00.000000000,ET140107
,,,2022-12-16T00:00:00.000000000,ET140108
,,,2022-12-16T00:00:00.000000000,ET140109
,,,2022-12-16T00:00:00.000000000,ET140110
,,,2022-12-16T00:00:00.000000000,ET140111
,,,2022-12-16T00:00:00.000000000,ET150103
,,,2022-12-16T00:00:00.000000000,ET150104
,,,2022-12-16T00:00:00.000000000,ET150105
,,,2022-12-16T00:00:00.000000000,ET150109
,,,2022-12-16T00:00:00.000000000,ET150110
,,,2022-12-16T00:00:00.000000000,ET150111
,,,2022-12-16T00:00:00.000000000,ET150112
,,,2022-12-16T00:00:00.000000000,ET150113
,,,2022-12-16T00:00:00.000000000,ET150114
,,,2022-12-16T00:00:00.000000000,ET150201
,,,2022-12-16T00:00:00.000000000,ET150206
,,,2022-12-16T00:00:00.000000000,ET150207
,,,2022-12-16T00:00:00.000000000,ET150208
,,,2022-12-16T00:00:00.000000000,ET160001
,,,2022-12-16T00:00:00.000000000,ET160002
,,,2022-12-16T00:00:00.000000000,ET160003
,,,2022-12-16T00:00:00.000000000,ET160004
,,,2022-12-16T00:00:00.000000000,ET160005
,,,2022-12-16T00:00:00.000000000,ET160006
,,,2022-12-16T00:00:00.000000000,ET160007
,,,2022-12-16T00:00:00.000000000,ET160008
,,,2022-12-16T00:00:00.000000000,ET160009
,,,2022-12-16T00:00:00.000000000,ET160010
,,,2022-12-16T00:00:00.000000000,ET160011
,,,2022-12-16T00:00:00.000000000,ET160012
,,,2022-12-16T00:00:00.000000000,ET160013
,,,2022-12-16T00:00:00.000000000,ET160014
,,,2022-12-16T00:00:00.000000000,ET160015
,,,2022-12-16T00:00:00.000000000,ET160016
,,,2022-12-16T00:00:00.000000000,ET160017
,,,2022-12-16T00:00:00.000000000,ET160018
,,,2022-12-16T00:00:00.000000000,ET160019
,,,2022-12-16T00:00:00.000000000,ET160020
,,,2022-12-16T00:00:00.000000000,ET160021
,,,2022-12-16T00:00:00.000000000,ET160022
,,,2022-12-16T00:00:00.000000000,ET160023
,,,2022-12-16T00:00:00.000000000,ET160024
,,,2022-12-16T00:00:00.000000000,ET160025
,,,2022-12-16T00:00:00.000000000,ET160026
,,,2022-12-16T00:00:00.000000000,ET160027
,,,2022-12-16T00:00:00.000000000,ET160028
,,,2022-12-16T00:00:00.000000000,ET160029
,,,2022-12-16T00:00:00.000000000,ET160030
,,,2022-12-16T00:00:00.000000000,ET160031
,,,2022-12-16T00:00:00.000000000,ET160032
,,,2022-12-16T00:00:00.000000000,ET160033
,,,2022-12-16T00:00:00.000000000,ET160034
,,,2022-12-16T00:00:00.000000000,ET160035
,,,2022-12-16T00:00:00.000000000,ET160036
-0.27482277154922485,-0.27482277154922485,-0.27482277154922485,2022-12-16T00:00:00.000000000,ET160037
-0.08614326268434525,-0.08614326268434525,-0.08614326268434525,2023-01-16T00:00:00.000000000,ET010101
-0.014242952689528465,-0.014242952689528465,-0.014242952689528465,2023-01-16T00:00:00.000000000,ET010102
,,,2023-01-16T00:00:00.000000000,ET010103
,,,2023-01-16T00:00:00.000000000,ET010104
,,,2023-01-16T00:00:00.000000000,ET010105
,,,2023-01-16T00:00:00.000000000,ET010106
,,,2023-01-16T00:00:00.000000000,ET010107
,,,2023-01-16T00:00:00.000000000,ET010108
,,,2023-01-16T00:00:00.000000000,ET010109
,,,2023-01-16T00:00:00.000000000,ET010110
,,,2023-01-16T00:00:00.000000000,ET010111
,,,2023-01-16T00:00:00.000000000,ET010112
0.0542328841984272,0.0542328841984272,0.0542328841984272,2023-01-16T00:00:00.000000000,ET010113
,,,2023-01-16T00:00:00.000000000,ET010114
,,,2023-01-16T00:00:00.000000000,ET010115
,,,2023-01-16T00:00:00.000000000,ET010116
,,,2023-01-16T00:00:00.000000000,ET010201
,,,2023-01-16T00:00:00.000000000,ET010202
,,,2023-01-16T00:00:00.000000000,ET010203
,,,2023-01-16T00:00:00.000000000,ET010204
0.00522694643586874,0.00522694643586874,0.00522694643586874,2023-01-16T00:00:00.000000000,ET010205
,,,2023-01-16T00:00:00.000000000,ET010206
,,,2023-01-16T00:00:00.000000000,ET010207
0.16496542096138,0.16496542096138,0.16496542096138,2023-01-16T00:00:00.000000000,ET010208
,,,2023-01-16T00:00:00.000000000,ET010209
,,,2023-01-16T00:00:00.000000000,ET010210
,,,2023-01-16T00:00:00.000000000,ET010211
,,,2023-01-16T00:00:00.000000000,ET010212
,,,2023-01-16T00:00:00.000000000,ET010213
,,,2023-01-16T00:00:00.000000000,ET010214
,,,2023-01-16T00:00:00.000000000,ET010215
,,,2023-01-16T00:00:00.000000000,ET010216
,,,2023-01-16T00:00:00.000000000,ET010217
,,,2023-01-16T00:00:00.000000000,ET010218
,,,2023-01-16T00:00:00.000000000,ET010219
,,,2023-01-16T00:00:00.000000000,ET010220
,,,2023-01-16T00:00:00.000000000,ET010221
,,,2023-01-16T00:00:00.000000000,ET010222
,,,2023-01-16T00:00:00.000000000,ET010301
,,,2023-01-16T00:00:00.000000000,ET010302
0.4967426061630249,0.4967426061630249,0.4967426061630249,2023-01-16T00:00:00.000000000,ET010303
,,,2023-01-16T00:00:00.000000000,ET010304
,,,2023-01-16T00:00:00.000000000,ET010305
,,,2023-01-16T00:00:00.000000000,ET010306
,,,2023-01-16T00:00:00.000000000,ET010307
,,,2023-01-16T00:00:00.000000000,ET010308
,,,2023-01-16T00:00:00.000000000,ET010309
0.031563181430101395,0.031563181430101395,0.031563181430101395,2023-01-16T00:00:00.000000000,ET010310
,,,2023-01-16T00:00:00.000000000,ET010311
,,,2023-01-16T00:00:00.000000000,ET010312
,,,2023-01-16T00:00:00.000000000,ET010313
,,,2023-01-16T00:00:00.000000000,ET010314
,,,2023-01-16T00:00:00.000000000,ET010315
-0.15007032454013824,-0.15007032454013824,-0.15007032454013824,2023-01-16T00:00:00.000000000,ET010316
0.2079542577266693,0.2079542577266693,0.2079542577266693,2023-01-16T00:00:00.000000000,ET010317
,,,2023-01-16T00:00:00.000000000,ET010318
,,,2023-01-16T00:00:00.000000000,ET010401
,,,2023-01-16T00:00:00.000000000,ET010402
,,,2023-01-16T00:00:00.000000000,ET010403
,,,2023-01-16T00:00:00.000000000,ET010404
,,,2023-01-16T00:00:00.000000000,ET010405
-0.6114826798439026,-0.6114826798439026,-0.6114826798439026,2023-01-16T00:00:00.000000000,ET010406
,,,2023-01-16T00:00:00.000000000,ET010407
,,,2023-01-16T00:00:00.000000000,ET010408
,,,2023-01-16T00:00:00.000000000,ET010409
,,,2023-01-16T00:00:00.000000000,ET010410
,,,2023-01-16T00:00:00.000000000,ET010411
,,,2023-01-16T00:00:00.000000000,ET010412
,,,2023-01-16T00:00:00.000000000,ET010413
,,,2023-01-16T00:00:00.000000000,ET010414
-0.0791231021285057,0.11799567937850952,0.022377242644627888,2023-01-16T00:00:00.000000000,ET010501
-0.06475212424993515,0.007263067178428173,-0.0287445280700922,2023-01-16T00:00:00.000000000,ET010502
,,,2023-01-16T00:00:00.000000000,ET010503
,,,2023-01-16T00:00:00.000000000,ET010504
,,,2023-01-16T00:00:00.000000000,ET010505
,,,2023-01-16T00:00:00.000000000,ET010506
,,,2023-01-16T00:00:00.000000000,ET010507
,,,2023-01-16T00:00:00.000000000,ET010508
,,,2023-01-16T00:00:00.000000000,ET010509
,,,2023-01-16T00:00:00.000000000,ET010601
-0.32674887776374817,-0.32674887776374817,-0.32674887776374817,2023-01-16T00:00:00.000000000,ET010602
,,,2023-01-16T00:00:00.000000000,ET010603
,,,2023-01-16T00:00:00.000000000,ET010604
,,,2023-01-16T00:00:00.000000000,ET010605
0.06024951487779617,0.06024951487779617,0.06024951487779617,2023-01-16T00:00:00.000000000,ET010606
,,,2023-01-16T00:00:00.000000000,ET010607
,,,2023-01-16T00:00:00.000000000,ET010608
,,,2023-01-16T00:00:00.000000000,ET010701
,,,2023-01-16T00:00:00.000000000,ET020101
,,,2023-01-16T00:00:00.000000000,ET020102
,,,2023-01-16T00:00:00.000000000,ET020103
,,,2023-01-16T00:00:00.000000000,ET020104
,,,2023-01-16T00:00:00.000000000,ET020105
,,,2023-01-16T00:00:00.000000000,ET020106
,,,2023-01-16T00:00:00.000000000,ET020107
,,,2023-01-16T00:00:00.000000000,ET020108
0.49694815278053284,0.49694815278053284,0.49694815278053284,2023-01-16T00:00:00.000000000,ET020109
,,,2023-01-16T00:00:00.000000000,ET020110
,,,2023-01-16T00:00:00.000000000,ET020111
,,,2023-01-16T00:00:00.000000000,ET020198
-0.08271904289722443,-0.08271904289722443,-0.08271904289722443,2023-01-16T00:00:00.000000000,ET020201
,,,2023-01-16T00:00:00.000000000,ET020202
,,,2023-01-16T00:00:00.000000000,ET020203
,,,2023-01-16T00:00:00.000000000,ET020204
,,,2023-01-16T00:00:00.000000000,ET020205
-0.0543396957218647,-0.0543396957218647,-0.0543396957218647,2023-01-16T00:00:00.000000000,ET020206
-0.6001655459403992,-0.28281116485595703,-0.47294849157333374,2023-01-16T00:00:00.000000000,ET020207
,,,2023-01-16T00:00:00.000000000,ET020208
,,,2023-01-16T00:00:00.000000000,ET020209
,,,2023-01-16T00:00:00.000000000,ET020301
,,,2023-01-16T00:00:00.000000000,ET020302
0.2290889173746109,0.2290889173746109,0.2290889173746109,2023-01-16T00:00:00.000000000,ET020303
,,,2023-01-16T00:00:00.000000000,ET020304
,,,2023-01-16T00:00:00.000000000,ET020305
,,,2023-01-16T00:00:00.000000000,ET020306
,,,2023-01-16T00:00:00.000000000,ET020307
,,,2023-01-16T00:00:00.000000000,ET020396
,,,2023-01-16T00:00:00.000000000,ET020401
-0.435940682888031,-0.435940682888031,-0.435940682888031,2023-01-16T00:00:00.000000000,ET020402
-0.5061032176017761,-0.33514493703842163,-0.4206240773200989,2023-01-16T00:00:00.000000000,ET020403
,,,2023-01-16T00:00:00.000000000,ET020404
,,,2023-01-16T00:00:00.000000000,ET020405
,,,2023-01-16T00:00:00.000000000,ET020501
,,,2023-01-16T00:00:00.000000000,ET020502
-0.8899049162864685,-0.8899049162864685,-0.8899049162864685,2023-01-16T00:00:00.000000000,ET020503
,,,2023-01-16T00:00:00.000000000,ET020504
-1.0132380723953247,-1.0132380723953247,-1.0132380723953247,2023-01-16T00:00:00.000000000,ET020505
,,,2023-01-16T00:00:00.000000000,ET030101
,,,2023-01-16T00:00:00.000000000,ET030102
0.08524119108915329,0.08524119108915329,0.08524119108915329,2023-01-16T00:00:00.000000000,ET030103
0.15883053839206696,0.15883053839206696,0.15883053839206696,2023-01-16T00:00:00.000000000,ET030104
,,,2023-01-16T00:00:00.000000000,ET030105
,,,2023-01-16T00:00:00.000000000,ET030106
,,,2023-01-16T00:00:00.000000000,ET030119
,,,2023-01-16T00:00:00.000000000,ET030198
0.09838560968637466,0.09838560968637466,0.09838560968637466,2023-01-16T00:00:00.000000000,ET030201
0.3556705415248871,0.3556705415248871,0.3556705415248871,2023-01-16T00:00:00.000000000,ET030202
0.23305684328079224,0.23305684328079224,0.23305684328079224,2023-01-16T00:00:00.000000000,ET030203
,,,2023-01-16T00:00:00.000000000,ET030204
-0.10554542392492294,-0.10554542392492294,-0.10554542392492294,2023-01-16T00:00:00.000000000,ET030205
,,,2023-01-16T00:00:00.000000000,ET030206
-0.3040047585964203,-0.3040047585964203,-0.3040047585964203,2023-01-16T00:00:00.000000000,ET030207
,,,2023-01-16T00:00:00.000000000,ET030208
,,,2023-01-16T00:00:00.000000000,ET030209
,,,2023-01-16T00:00:00.000000000,ET030210
,,,2023-01-16T00:00:00.000000000,ET030211
,,,2023-01-16T00:00:00.000000000,ET030212
,,,2023-01-16T00:00:00.000000000,ET030213
,,,2023-01-16T00:00:00.000000000,ET030214
,,,2023-01-16T00:00:00.000000000,ET030215
,,,2023-01-16T00:00:00.000000000,ET030216
,,,2023-01-16T00:00:00.000000000,ET030217
,,,2023-01-16T00:00:00.000000000,ET030218
,,,2023-01-16T00:00:00.000000000,ET030293
,,,2023-01-16T00:00:00.000000000,ET030298
,,,2023-01-16T00:00:00.000000000,ET030299
-0.02798357792198658,-0.02798357792198658,-0.02798357792198658,2023-01-16T00:00:00.000000000,ET030301
-0.7676401734352112,-0.7676401734352112,-0.7676401734352112,2023-01-16T00:00:00.000000000,ET030302
,,,2023-01-16T00:00:00.000000000,ET030303
,,,2023-01-16T00:00:00.000000000,ET030304
-0.24371087551116943,-0.24371087551116943,-0.24371087551116943,2023-01-16T00:00:00.000000000,ET030305
,,,2023-01-16T00:00:00.000000000,ET030306
,,,2023-01-16T00:00:00.000000000,ET030307
0.1741616278886795,0.1741616278886795,0.1741616278886795,2023-01-16T00:00:00.000000000,ET030308
,,,2023-01-16T00:00:00.000000000,ET030309
-0.6522217988967896,-0.6522217988967896,-0.6522217988967896,2023-01-16T00:00:00.000000000,ET030310
,,,2023-01-16T00:00:00.000000000,ET030311
,,,2023-01-16T00:00:00.000000000,ET030312
,,,2023-01-16T00:00:00.000000000,ET030313
-0.15298333764076233,-0.15298333764076233,-0.15298333764076233,2023-01-16T00:00:00.000000000,ET030314
,,,2023-01-16T00:00:00.000000000,ET030315
,,,2023-01-16T00:00:00.000000000,ET030397
,,,2023-01-16T00:00:00.000000000,ET030398
,,,2023-01-16T00:00:00.000000000,ET030399
,,,2023-01-16T00:00:00.000000000,ET030401
-0.3889767825603485,-0.3889767825603485,-0.3889767825603485,2023-01-16T00:00:00.000000000,ET030402
,,,2023-01-16T00:00:00.000000000,ET030403
,,,2023-01-16T00:00:00.000000000,ET030404
-0.5127710103988647,-0.5127710103988647,-0.5127710103988647,2023-01-16T00:00:00.000000000,ET030405
,,,2023-01-16T00:00:00.000000000,ET030406
,,,2023-01-16T00:00:00.000000000,ET030407
,,,2023-01-16T00:00:00.000000000,ET030408
,,,2023-01-16T00:00:00.000000000,ET030409
,,,2023-01-16T00:00:00.000000000,ET030410
,,,2023-01-16T00:00:00.000000000,ET030411
-0.7243548631668091,-0.7243548631668091,-0.7243548631668091,2023-01-16T00:00:00.000000000,ET030412
,,,2023-01-16T00:00:00.000000000,ET030413
0.4241900146007538,0.4241900146007538,0.4241900146007538,2023-01-16T00:00:00.000000000,ET030414
,,,2023-01-16T00:00:00.000000000,ET030415
,,,2023-01-16T00:00:00.000000000,ET030416
,,,2023-01-16T00:00:00.000000000,ET030417
,,,2023-01-16T00:00:00.000000000,ET030418
,,,2023-01-16T00:00:00.000000000,ET030419
-0.25983285903930664,-0.25983285903930664,-0.25983285903930664,2023-01-16T00:00:00.000000000,ET030420
-0.3570980429649353,-0.3570980429649353,-0.3570980429649353,2023-01-16T00:00:00.000000000,ET030421
,,,2023-01-16T00:00:00.000000000,ET030422
,,,2023-01-16T00:00:00.000000000,ET030423
,,,2023-01-16T00:00:00.000000000,ET030424
,,,2023-01-16T00:00:00.000000000,ET030425
,,,2023-01-16T00:00:00.000000000,ET030426
,,,2023-01-16T00:00:00.000000000,ET030427
,,,2023-01-16T00:00:00.000000000,ET030428
,,,2023-01-16T00:00:00.000000000,ET030429
,,,2023-01-16T00:00:00.000000000,ET030498
,,,2023-01-16T00:00:00.000000000,ET030499
,,,2023-01-16T00:00:00.000000000,ET030501
,,,2023-01-16T00:00:00.000000000,ET030502
,,,2023-01-16T00:00:00.000000000,ET030503
,,,2023-01-16T00:00:00.000000000,ET030504
,,,2023-01-16T00:00:00.000000000,ET030505
,,,2023-01-16T00:00:00.000000000,ET030506
,,,2023-01-16T00:00:00.000000000,ET030507
,,,2023-01-16T00:00:00.000000000,ET030508
-1.0471595525741577,-1.0471595525741577,-1.0471595525741577,2023-01-16T00:00:00.000000000,ET030509
,,,2023-01-16T00:00:00.000000000,ET030510
,,,2023-01-16T00:00:00.000000000,ET030511
,,,2023-01-16T00:00:00.000000000,ET030512
,,,2023-01-16T00:00:00.000000000,ET030513
,,,2023-01-16T00:00:00.000000000,ET030514
0.20896369218826294,0.20896369218826294,0.20896369218826294,2023-01-16T00:00:00.000000000,ET030515
,,,2023-01-16T00:00:00.000000000,ET030516
-1.0965423583984375,-1.0965423583984375,-1.0965423583984375,2023-01-16T00:00:00.000000000,ET030517
,,,2023-01-16T00:00:00.000000000,ET030518
,,,2023-01-16T00:00:00.000000000,ET030519
,,,2023-01-16T00:00:00.000000000,ET030520
,,,2023-01-16T00:00:00.000000000,ET030521
,,,2023-01-16T00:00:00.000000000,ET030522
-1.0843076705932617,-1.0843076705932617,-1.0843076705932617,2023-01-16T00:00:00.000000000,ET030523
-1.1073752641677856,-1.1073752641677856,-1.1073752641677856,2023-01-16T00:00:00.000000000,ET030524
,,,2023-01-16T00:00:00.000000000,ET030525
,,,2023-01-16T00:00:00.000000000,ET030526
,,,2023-01-16T00:00:00.000000000,ET030527
,,,2023-01-16T00:00:00.000000000,ET030595
,,,2023-01-16T00:00:00.000000000,ET030597
,,,2023-01-16T00:00:00.000000000,ET030598
,,,2023-01-16T00:00:00.000000000,ET030599
,,,2023-01-16T00:00:00.000000000,ET030601
,,,2023-01-16T00:00:00.000000000,ET030602
,,,2023-01-16T00:00:00.000000000,ET030603
,,,2023-01-16T00:00:00.000000000,ET030604
-0.5796697735786438,-0.5796697735786438,-0.5796697735786438,2023-01-16T00:00:00.000000000,ET030605
,,,2023-01-16T00:00:00.000000000,ET030606
,,,2023-01-16T00:00:00.000000000,ET030607
-0.420529842376709,-0.420529842376709,-0.420529842376709,2023-01-16T00:00:00.000000000,ET030608
,,,2023-01-16T00:00:00.000000000,ET030609
,,,2023-01-16T00:00:00.000000000,ET030610
,,,2023-01-16T00:00:00.000000000,ET030611
,,,2023-01-16T00:00:00.000000000,ET030612
-0.7937599420547485,-0.7937599420547485,-0.7937599420547485,2023-01-16T00:00:00.000000000,ET030613
,,,2023-01-16T00:00:00.000000000,ET030614
,,,2023-01-16T00:00:00.000000000,ET030615
,,,2023-01-16T00:00:00.000000000,ET030616
-0.6119745969772339,-0.6119745969772339,-0.6119745969772339,2023-01-16T00:00:00.000000000,ET030617
,,,2023-01-16T00:00:00.000000000,ET030618
,,,2023-01-16T00:00:00.000000000,ET030619
,,,2023-01-16T00:00:00.000000000,ET030620
,,,2023-01-16T00:00:00.000000000,ET030621
,,,2023-01-16T00:00:00.000000000,ET030622
,,,2023-01-16T00:00:00.000000000,ET030623
,,,2023-01-16T00:00:00.000000000,ET030694
,,,2023-01-16T00:00:00.000000000,ET030698
,,,2023-01-16T00:00:00.000000000,ET030699
,,,2023-01-16T00:00:00.000000000,ET030701
0.20605391263961792,0.20605391263961792,0.20605391263961792,2023-01-16T00:00:00.000000000,ET030702
,,,2023-01-16T00:00:00.000000000,ET030703
,,,2023-01-16T00:00:00.000000000,ET030704
,,,2023-01-16T00:00:00.000000000,ET030705
,,,2023-01-16T00:00:00.000000000,ET030706
-0.34904518723487854,-0.34904518723487854,-0.34904518723487854,2023-01-16T00:00:00.000000000,ET030707
,,,2023-01-16T00:00:00.000000000,ET030708
0.3791336715221405,0.3791336715221405,0.3791336715221405,2023-01-16T00:00:00.000000000,ET030709
,,,2023-01-16T00:00:00.000000000,ET030710
,,,2023-01-16T00:00:00.000000000,ET030711
,,,2023-01-16T00:00:00.000000000,ET030712
,,,2023-01-16T00:00:00.000000000,ET030713
,,,2023-01-16T00:00:00.000000000,ET030714
0.46253523230552673,0.46253523230552673,0.46253523230552673,2023-01-16T00:00:00.000000000,ET030715
,,,2023-01-16T00:00:00.000000000,ET030716
,,,2023-01-16T00:00:00.000000000,ET030717
-0.0023730257526040077,-0.0023730257526040077,-0.0023730257526040077,2023-01-16T00:00:00.000000000,ET030718
,,,2023-01-16T00:00:00.000000000,ET030719
,,,2023-01-16T00:00:00.000000000,ET030720
,,,2023-01-16T00:00:00.000000000,ET030797
,,,2023-01-16T00:00:00.000000000,ET030798
,,,2023-01-16T00:00:00.000000000,ET030799
0.06458548456430435,0.06458548456430435,0.06458548456430435,2023-01-16T00:00:00.000000000,ET030801
,,,2023-01-16T00:00:00.000000000,ET030802
,,,2023-01-16T00:00:00.000000000,ET030803
,,,2023-01-16T00:00:00.000000000,ET030804
