saq06,year,month,spei
49,2022,8,0.10485019
49,2022,9,0.08132734
49,2022,10,0.859032
49,2022,11,0.68934447
49,2022,12,0.68646425
49,2023,1,0.03406883
49,2023,2,0.078975074
49,2023,3,1.0349159
49,2023,4,1.4307212
49,2023,5,1.9780129
49,2023,6,1.7168792
49,2023,7,1.4458536
49,2023,8,-0.38487807
49,2023,9,-0.51097316
49,2023,10,-0.3366079
49,2023,11,0.15878394
49,2023,12,0.064929076
67,2020,1,0.28128415
67,2020,2,0.9906604
67,2020,3,-0.026947742
67,2020,4,-0.08826295
67,2020,5,-0.17946622
67,2020,6,-0.03719736
67,2020,7,-0.12883204
67,2020,8,-0.4247728
67,2020,9,0.39384243
67,2020,10,-0.41384482
67,2020,11,-0.20920613
67,2020,12,-1.5080097
67,2021,1,-0.19630368
67,2021,2,-0.746005
67,2021,3,-0.38862073
67,2021,4,0.48994878
67,2021,5,0.04279684
67,2021,6,0.033467866
67,2021,7,-1.344848
67,2021,8,-0.75772554
67,2021,9,-0.03246482
67,2021,10,0.25626856
67,2021,11,-0.46481732
67,2021,12,-1.596221
67,2022,1,-0.14780931
67,2022,2,0.076142445
67,2022,3,0.3578918
67,2022,4,0.090985715
67,2022,5,-0.6321059
67,2022,6,-0.5413739
67,2022,7,-0.85364234
67,2022,8,0.75331527
67,2022,9,0.5495918
67,2022,10,1.7626083
67,2022,11,1.114072
67,2022,12,1.7217954
67,2023,1,0.5779229
67,2023,2,0.69015485
67,2023,3,-0.94986814
67,2023,4,0.10271059
67,2023,5,-0.4322246
67,2023,6,0.008459831
67,2023,7,-0.15526634
67,2023,8,-0.685059
67,2023,9,-1.7292649
67,2023,10,-1.7585964
67,2023,11,-1.2342137
67,2023,12,0.1685163
103,2020,1,1.3458863
103,2020,2,0.39571407
103,2020,3,0.21005066
103,2020,4,0.28567484
103,2020,5,0.13347909
103,2020,6,0.28761414
103,2020,7,-0.17245394
103,2020,8,0.86637485
103,2020,9,1.1405411
103,2020,10,1.3126947
103,2020,11,1.0369235
103,2020,12,1.1733091
103,2021,1,0.19551037
103,2021,2,0.35073397
103,2021,3,-1.6022857
103,2021,4,-1.7049584
103,2021,5,-1.9163184
103,2021,6,-1.58977
103,2021,7,0.71365553
103,2021,8,0.13756546
103,2021,9,0.20130959
103,2021,10,-0.4534355
103,2021,11,-0.30995783
103,2021,12,-0.7130586
103,2022,1,-0.79087347
103,2022,2,-1.3390906
103,2022,3,-0.5724336
103,2022,4,-0.24913236
103,2022,5,-0.772912
103,2022,6,-0.45608637
103,2022,7,-1.4036611
103,2022,8,-0.03973667
103,2022,9,-0.56606436
103,2022,10,-0.3245681
103,2022,11,-0.19410205
103,2022,12,-0.3855923
103,2023,1,-0.59637594
103,2023,2,-0.58578503
103,2023,3,0.86476344
103,2023,4,1.4435507
103,2023,5,1.7602392
103,2023,6,1.4528952
103,2023,7,0.71782
103,2023,8,-0.6750334
103,2023,9,-1.0657811
103,2023,10,-1.3859538
103,2023,11,-1.1519047
103,2023,12,-0.9599992
